-2.428947683105e-01,5.205216706074e-01,-2.159397000231e+00,-7.822151959660e-01,-6.985803450223e-01
-5.105451750791e-01,1.330363671716e-01,-2.070778924116e-01,1.497654534322e-01,-5.912379455686e-01
3.164181093537e-01,-7.969629352425e-02,-1.477196876057e+00,-4.438811767064e-01,3.973655352198e-01
-1.051156924343e+00,-1.128796082438e+00,-5.849085808175e-01,1.839892968235e+00,1.409982172652e-01
1.614183105068e+00,-7.091667108178e-01,3.124099070221e-01,-8.143312468073e-01,-2.149912020280e-01
-2.208044942338e+00,-4.177771003762e-01,6.096889037697e-01,-5.798308283089e-01,-6.360671310938e-01
1.168124276203e+00,-5.397399280070e-01,-9.411145264375e-01,-5.492403607459e-01,1.749914380229e-01
1.305134104305e+00,-1.017432069559e+00,-1.645513822487e-01,7.044850805239e-01,1.625283519846e+00
2.627930255951e-01,1.757217226634e+00,1.983869122841e+00,-6.673740463447e-01,-2.991162898771e+00
7.937572308549e-01,-2.196432295942e-02,1.576277131851e+00,6.195152425735e-02,-9.551625835999e-01
1.639869813428e-01,2.739203482087e-01,-4.230718958245e-02,-8.475348348566e-02,1.405623234574e-01
-1.476402273038e+00,-7.408485598195e-01,-5.554837097170e-01,1.765191936029e-01,-8.369651633815e-01
2.240637564607e+00,7.123277130577e-01,1.596072060435e+00,1.297191807710e+00,4.049219714075e-01
6.037377992866e-01,-1.459583978330e+00,-1.895137866436e+00,-3.715825769194e-01,-1.457516053277e-01
1.152050706305e+00,-9.192898177415e-01,9.587485857159e-01,1.366920879198e-01,-1.614392586595e+00
1.843493696836e-02,-6.761083683156e-01,-1.627240305101e-01,-1.388421035958e+00,1.446480726504e+00
-8.179552963851e-01,-2.938584489479e-01,4.193651885464e-01,2.823170310101e-01,-7.709860117629e-02
-5.115348509851e-01,3.761402802550e-01,3.451127499478e-01,-2.959232436337e-01,-1.757899893575e-01
2.088948761114e+00,-8.628201719071e-01,-1.829884861484e-01,-5.852195725893e-01,-1.021837301271e+00
1.802373373432e+00,-8.373738316620e-01,-1.666368617631e+00,7.154884933712e-01,-3.893658806667e-01
-1.586993283513e+00,-1.235373661786e+00,-6.801855995867e-01,-1.213601358056e+00,-5.350790703481e-01
-8.585143180396e-01,1.227373793412e+00,1.367928261710e+00,-5.092532217447e-02,-9.788685301523e-01
1.781638679267e+00,6.148657843823e-01,1.123200963074e+00,5.686912138152e-01,1.112788140113e+00
1.835218265863e+00,-3.912610710339e-02,3.482137689769e-01,2.010956552075e+00,-9.684730311587e-01
-1.305375343488e+00,5.946389535946e-01,-4.277440356079e-01,-3.078266756559e-01,1.233352065681e+00
2.032769148125e+00,7.078015835185e-01,-7.554912477990e-02,1.898995958925e+00,-1.442928913617e-01
