-8.576826683677e-02,1.456425811926e+00,-1.343398511414e+00,3.020952965570e-01,1.402309880918e+00,-1.086621736300e+00,-2.602676769979e-01,-4.321756503438e-01,-9.828041626246e-01,8.423808979306e-02
-1.006045129524e-01,-2.226126696845e-01,-5.777256122854e-01,-1.819194407089e-01,5.840214668077e-01,3.222050095306e-01,9.487293587686e-02,-9.407072422772e-01,-7.122014929809e-01,1.096772523500e-01
-4.827063036680e-01,-1.162550909822e-01,-3.029394952095e-01,1.064276826998e+00,-9.207934303176e-01,2.707362707751e-01,-1.323732057936e+00,-8.938923506268e-01,4.959817945182e-01,2.133152321548e-01
1.415657270472e+00,-4.945580025200e-01,-1.848700603691e-02,-1.806669952103e+00,2.454280780091e-01,4.879836110270e-01,-6.545877832353e-02,3.763342023383e-01,-6.686371951816e-01,1.214991008268e+00
-1.199939906550e+00,-1.780885063464e-01,-7.404841031771e-01,8.562507637895e-01,-1.097416295097e-02,-1.288664686302e-01,7.163109515042e-01,3.469785624881e-01,-1.891705300924e-01,-4.220698218062e-01
1.334369320482e+00,1.003601638085e+00,1.381079717204e-01,-6.619439404599e-02,1.042623551870e+00,1.399545811231e+00,-6.510945213163e-01,-4.873064822667e-01,3.829846648484e-01,-4.549523345088e-01
-1.511023661453e-01,-4.746944558093e-01,2.220703496525e+00,1.058925240511e+00,7.930438091712e-01,-1.628278474431e+00,-6.122402686254e-01,-7.379317625891e-01,6.215538128429e-01,1.522487269314e+00
-2.904211760548e+00,8.478604035100e-01,-6.773612071148e-01,9.098100579148e-01,8.640217166264e-01,-4.034577985910e-01,3.703799342907e-01,3.351511164426e-01,-1.401890084919e+00,-3.871156711790e-01
-1.557742015832e+00,-6.258116886961e-02,2.148819259770e-01,-6.685253736237e-01,2.168121008620e-01,3.541346111935e-01,9.661640989390e-01,3.935967634731e-01,1.923984182848e-01,1.607588265153e-01
-1.046585159940e-01,-6.338281279215e-01,-4.427916941435e-01,-3.013713978676e-02,-1.083053137916e+00,1.779341674829e-01,-8.791785995954e-02,-2.568349470847e-01,1.088784954648e+00,-5.128784460351e-01
2.722140524860e-01,-9.146128483492e-01,1.623107487317e-01,8.445277614978e-02,1.527805162075e-01,1.746377562634e-01,-1.225576017200e+00,-5.339555435268e-01,-5.041631079491e-01,6.008771261924e-02
-7.339819786097e-01,-4.852021701597e-01,-7.865979615313e-01,1.498433597945e+00,-1.391276377888e+00,-1.056988542720e+00,3.274958285021e-01,-2.416750953583e-01,1.717774938319e-01,-2.036089887059e-01
-2.673718785454e-01,2.443432199223e-01,-4.278801433861e-01,-4.686394683053e-01,-1.300530054747e+00,1.344253948018e+00,4.792513234644e-01,1.079804993715e+00,6.334000037832e-01,2.234542591221e-01
-2.097574517503e+00,1.462929064360e-01,1.008688033736e+00,-5.917304048656e-01,-1.252105238225e+00,8.750467824658e-01,-1.438146148027e+00,1.765059080888e+00,-1.736077050691e+00,-3.931111808349e-01
-1.021463977115e+00,-1.295263008048e+00,-4.698551777534e-02,-4.554194640839e-02,1.059305741731e+00,6.342829684893e-01,-1.439002071855e+00,3.041568082909e-01,5.363879887592e-01,-6.729213321111e-01
1.028309006704e+00,-1.055502390502e+00,-1.116214679738e+00,-2.244200369989e+00,8.186900878242e-01,-1.628151583540e+00,-1.950136840157e+00,-1.231434668381e+00,-9.386398515029e-02,9.206774424930e-01
6.397459569021e-02,5.519286848912e-01,-5.524202734050e-01,-2.884415041113e-01,-3.196450554683e-01,-5.590428085261e-01,-1.752649220486e-01,8.394691724952e-01,-3.886503391250e-01,-8.541084794517e-01
8.226935368558e-01,1.415741419123e+00,2.431494655631e-01,5.267871221171e-01,2.506198244497e-01,1.325747778228e-01,6.369816009439e-01,-1.076600149811e+00,1.447566205547e+00,3.752387603802e-01
1.223051009921e+00,-1.340879734927e+00,-9.872069864965e-01,-3.233201141400e-01,8.697350682029e-01,-1.395098333990e+00,8.996135433688e-02,1.042942583536e+00,2.357672217116e-01,1.804632854531e+00
2.370573610637e-01,1.757389247301e+00,1.460397188610e+00,9.280863137152e-01,8.401336557236e-01,7.511889893020e-01,1.258698177085e+00,-7.552123488715e-01,-3.826289101032e-01,-2.418319440969e-02
6.022472133157e-01,2.482530608581e+00,-1.674519467299e-01,9.928084600169e-01,-9.167131507827e-01,-3.074682204082e-01,-9.895567864420e-01,-7.790807065183e-01,2.678790776737e-03,-1.954331612591e-01
7.999511979955e-01,1.138593533905e+00,-2.680665666640e-02,1.674364925227e+00,1.484498014009e+00,1.001894750147e-02,1.585539281079e+00,-1.127118555334e+00,7.823845057890e-01,5.651621193286e-01
3.880227582141e-01,1.477160924104e+00,-8.877137098162e-01,5.488814698377e-01,1.780710228418e-01,1.302406227181e+00,-1.084445051643e+00,9.887892730361e-02,-1.189411610845e-01,-6.238727628732e-01
-1.375900142405e+00,-3.125351381759e-01,1.177519166648e+00,3.358684861555e-01,-6.939958734921e-02,-8.863690118376e-01,7.650004790610e-01,-1.378692514285e-01,1.055360841259e+00,-1.465452810050e+00
2.266332808074e-01,-9.550850857798e-01,2.168081972366e+00,-9.243351966005e-01,-3.543765842878e-02,-1.369806661846e+00,5.683319287665e-01,-2.811849755319e-01,-2.456060027168e-01,3.045718902301e-01
-1.233011587955e+00,1.176956474458e+00,1.086704387179e+00,-2.990328748232e-01,4.097566662107e-03,-2.396695455485e-01,1.346032632537e-01,-2.040266480758e-01,-1.083921043625e+00,2.820951158130e-01
-3.637444753031e-01,4.069563156592e-01,6.580756538294e-01,-1.526508490962e+00,1.059498279648e+00,-2.489245762465e-01,-3.763764306274e-01,9.495052588426e-01,9.542741842584e-01,4.885089672525e-01
-8.796041567022e-01,2.280107856956e+00,-3.145382974908e+00,1.658144059591e+00,-4.761301070162e-01,1.855413729100e-01,1.526428184886e-01,-1.083855673020e+00,-5.130757329444e-02,-8.837719419166e-01
1.729648432524e+00,6.425533630529e-02,-5.265695110240e-01,9.686271456597e-02,8.425440305120e-01,-6.669367420010e-02,-5.826682214704e-03,2.644049446772e-01,-5.885380916784e-01,-1.968394202055e+00
1.667457191186e+00,9.060147219043e-01,-1.450423926109e+00,-9.549268989684e-01,-8.527949497474e-01,-1.710375162427e+00,-3.494305460421e-02,-9.150300051599e-01,7.249159098301e-02,1.070038583992e+00
-1.063770512211e+00,2.910998562035e-01,1.265596050425e-01,-4.882528984373e-01,-1.468124453144e+00,4.711619545289e-01,1.558219596385e+00,1.080289889361e+00,8.045481268847e-01,-4.207976839851e-01
